chemical_composition,casting_temp,cooling_water_temp,casting_speed,entry_temp,emulsion_temp,emulsion_pressure,emulsion_concentration,rod_quench_pressure,UTS,elongation,conductivity
1.085157026898566,701.4538021014926,34.004640721280865,1.8750877910944777,438.0116811593937,56.66718076697859,0.8942673323633514,8.833820958749863,3.903162809094902,134.0147541525103,10.292366420750174,46.77599668351757
1.0094699022516558,689.7373525177629,43.98953944263853,1.844577354816008,417.24669091201406,43.58514303619296,1.7176575997307502,6.892935879581033,3.94744348992112,132.65915040389126,10.990335326619109,46.97704017929322
1.003217460403512,713.6148421636585,58.08579779448579,1.3919298294800937,470.013514172018,45.89918698851686,1.573417003526787,5.624037654507594,4.99502975778152,134.36998702288815,11.250362633138923,45.38831497096434
1.015522058355539,733.7839339577562,21.7782560932114,2.738791489203551,474.8383321091972,21.438155151914085,0.5900566166359469,4.412360633794373,4.441181627397976,137.9168969641621,9.865876769860582,45.49990479422854
0.9295122596202212,737.3632498425834,20.885855788756484,2.50808703450636,458.8388467187576,53.27578950198036,1.6167537606276872,5.719431425609352,2.370103179229481,138.36181990891356,10.78075478518547,45.4540979150435
0.9746770397851068,665.5340378629147,23.41063265527844,2.05144450037809,400.127690253206,37.38316346767515,1.4928659405654456,8.06469010774547,2.535664582464798,133.10700356752855,10.32161078181016,46.31659309146612
0.921633690025896,725.1861732167315,35.22410388241107,2.21995011240341,475.9093819395053,44.754626201007824,1.4672285311036124,6.76019717321481,4.123967415243735,135.17934106704115,10.40554253332716,45.262031788427976
1.0572501016340323,669.7693607965825,46.16547553962579,1.733077203955589,439.7346778104562,37.588142334811394,1.0546026594833149,4.163970174091991,4.129333475828355,130.38264478860592,10.73603563164673,46.51667298543796
1.0345084862843856,690.6623970728743,52.010997525520665,2.540392310894497,498.19200392782096,72.98835253103819,0.6047278120536436,8.12041806972298,4.1179780207417584,133.5885749485489,10.46199356754095,45.93163783406186
1.0045074036004455,658.2599773974507,58.93813604706037,2.475260655895672,487.5960609897107,53.75766710952716,1.1690071530221575,7.226168573676997,3.502897836575422,133.65092860500937,11.1851562807832,46.34503767900493
0.9584103823810478,679.1311320102881,50.85550241420534,2.5693362116502776,480.0736050979069,42.30347646923746,0.7285887957813308,7.0150428993846745,4.200263519475661,132.08839706450777,11.034306390563298,45.81385764397208
0.931780554208907,689.2972007174487,47.44652540859854,2.6596012552006547,480.0622858055383,56.48785531714782,1.6012043331540426,5.013438440683808,3.494097813230564,133.39505312401246,10.571894062711308,45.64558376682615
0.944558126829609,667.2035569509216,53.45935067207116,1.7470264478376576,413.7883159144674,50.25368432154617,1.5800617253359963,6.368166142178088,2.4808044512595853,134.1935435479441,10.286003225242142,47.187509941623006
1.0904672420698869,716.3240843264665,53.96604043138089,2.411739692222159,426.03570899014034,58.7374274915406,1.994645424663368,6.978679115462559,3.683294675575605,134.9713186795393,10.902992612177238,45.02929355678298
1.0944628534237155,683.3466593183282,34.84831833790206,1.3504112657124043,473.576197188848,66.5446977866397,1.3395035290508526,8.420616868413457,5.13306852654313,133.1235624398402,10.644389689708271,45.5611960332564
0.960150505138754,693.6602982387711,47.29273595736736,2.7665121934074355,478.13538863844514,76.54128121321526,1.5467128868331907,3.300832662687548,3.857001626336938,136.7583491777054,10.048637129485602,46.18205404862433
1.0871250788747409,713.8367424749861,41.15054779626536,1.9140353786903084,403.01889599537776,50.00587621568231,1.7234573137550608,4.042532971185052,4.739886372827563,133.93865237007145,10.943708802806524,44.93422740490278
0.9441238449166536,701.621603755467,41.58748377202066,1.1813677551378772,422.86968255965246,66.49140271760736,1.827171079767536,5.038663445292625,2.9084416472435275,134.46720310830014,10.725437405270585,46.50943535089141
1.0384293732992935,749.5866238448774,24.455487139860963,2.707520858236672,453.5630712344922,76.46600530523922,0.7507664724047376,8.969176610579336,5.521932929109207,137.7441760020285,10.602614783708493,44.44270797600149
1.046710749795328,676.1036415979742,54.015290319484045,1.3742346045506684,481.9012288025344,28.918608461151727,1.3502142885208088,7.072256057099577,4.270391827039406,132.89891531481328,11.535506430215351,46.483429576343774
1.0412945962733788,733.7079468201955,23.87036252851384,2.327296157345581,475.0212729411702,74.19090783845442,1.7883433317743882,8.562066409944334,5.87745158312314,138.24433401693028,11.102159137713342,45.05284042281057
0.9804838162168288,697.6009871124105,21.5104945451311,2.358524513332412,468.8961483021043,60.19898073249553,1.2350081754100215,7.05173788885466,3.620536220395246,135.0068461658297,10.838045394821105,47.04013298881343
1.0608691760323703,674.8298120065164,40.82410370174546,1.1614943291625162,422.0882504744927,24.80008177830632,1.0034195761057247,6.538535862398062,5.531290267314612,132.6455609079545,10.9383796226529,46.76446561287343
1.096992005035198,674.5163714530566,50.75622639447722,2.223177047276176,408.72257671420255,27.05068399420384,0.938773133192381,9.171844442166076,5.308177646805844,133.78119526916217,11.496499469850392,45.9894785461368
1.064827842468712,679.0627197755953,58.36547492327247,1.5163028748954035,449.35931564910993,38.20376358525593,0.9609185157249296,3.498227442637597,2.2010338807373344,132.46528905696604,10.73528878715761,47.31191679028301
1.0090764449678506,668.3662522645669,44.87629265376708,1.926575035026566,400.5624797177621,71.09568887938417,1.6347575893500426,5.416831733908934,5.329637469307821,133.7576843862916,10.271160811263966,46.4123887239742
0.9179825511059015,705.4537418428836,24.195067804295263,2.9997261811354936,490.1667615914872,26.194889865095625,1.9923341191641657,9.053905998803009,5.62994493586108,135.9117588307187,10.30674973116325,45.95307728477468
1.093291414769609,700.5072581818571,51.69352483333746,1.9727058578248176,451.5505034828564,49.57236652323705,1.4842870239920307,5.064613330226614,2.008522323744571,133.50936208949744,10.680947925381997,46.41903252438893
0.9035841756052516,701.0773395788818,58.6155304738324,2.9415427140313133,450.4745863780458,21.793316144210305,1.8850421074527737,6.483844035759393,2.0405351915487864,134.99593709506135,11.180581590883316,46.85163344539615
1.066877600110354,669.081598761769,42.05634644697248,2.384356973229085,458.7878470765088,27.322891218424324,0.5132124584668717,6.90136308682605,4.939906815643479,132.68443888595638,11.12132427873291,46.08460878659798
1.0927361325171012,665.4002957424134,21.62687728803657,1.4700886223070868,437.38411778882727,43.810254847419024,1.2132320829014271,4.877783619673953,4.200788081497337,133.5207443404506,9.878782470765149,47.10845263417193
1.0111689966581832,697.5383462344583,33.61251549706039,1.3125428966010266,481.3794069937012,53.31234182150271,1.418283104690838,8.82911965063814,5.146679253905573,132.85481273366307,9.6651581210133,45.78759686183047
1.087144384827054,712.9235163164798,35.9320228132441,2.2687003673878183,460.3286341004909,29.3803805584079,0.5607207465856008,5.798624497138954,4.336334961865663,133.09133163570917,10.504007115094163,46.47231182954218
1.0005998059869017,697.8279484399131,38.29316044636573,1.4600667853323903,493.6026219874533,35.62517540043682,1.925820861976492,8.79732658438179,3.906201362848658,134.8816723711209,10.739616937666437,46.24245060270288
0.9846512656178164,685.1611622145459,49.72419703637577,1.286952272755566,410.58035912775154,53.62868516426985,1.3632529438168222,5.411552054908141,5.317137525206957,132.0076824727421,10.723029471603493,46.296257884017045
0.923104629670688,700.8471015589157,57.92618176796621,2.463314038969094,472.10817546973806,28.690158291161296,0.9120388167857312,8.225194105989445,5.251863498060118,132.67336599005296,11.68356097872257,45.62573573326455
0.9230101551434726,749.8965646012124,25.568789445997066,1.3339656873017045,475.3966316691658,43.34733896045637,1.2879444533797295,6.4671042239406376,5.8699248381046445,138.98913832467457,11.899503545658744,45.01212311084783
1.0493614174534702,720.9262273641901,53.74337557427961,2.0645247312814785,419.7658943143015,23.80856449289922,0.6180659534202811,9.180726507861976,3.734039593122609,134.93894145904596,11.296773146756694,44.785833978806345
1.097870434066525,694.7648283133458,58.71794844412447,1.529800821747236,495.1009243567108,46.5706389537062,0.6543293032320452,7.138716276231946,4.65752696822701,133.6786178531557,10.259481729229716,45.28488411253005
0.9961618459288152,710.8224612938178,20.260996556273515,1.201696665425827,490.7340730458882,68.48290670912708,1.712201761906349,7.0361099764450685,3.865728964768569,133.9985995490695,10.372368135329795,45.51082350541436
1.029497120950017,667.1085076445338,39.14919164943862,2.6109277123981265,442.0776696559452,69.27548295128952,1.9931824107906848,3.33393018686121,3.16384651622728,130.25584304975237,10.706371643477054,46.53693116647365
1.0680238485795135,677.1032640190076,30.83453357762909,1.6466266614169365,406.0316215056763,22.58455145297677,1.1072625118442283,3.853738581696765,5.220133825868567,132.66190880883235,10.700207655577708,46.81144169581293
1.0081268286212437,724.6173898252893,54.29428814212493,1.1214694453451608,401.1191216111434,73.47715310272199,1.4806879810870608,4.837278167832476,3.5027421568621806,136.55175170341647,10.616428089896049,46.105981045222
1.0734093667610325,724.5012655778512,47.28022602421281,2.745217169849051,489.6700971473497,40.03120820521666,0.5385524698318922,6.466631760931548,4.702145556195088,135.593874064246,9.807033789186065,45.84004975197979
0.9206639794250272,652.4201802943014,36.15802644089368,2.1135416546746058,438.0835579363222,77.11536524190963,1.320709198014148,8.07607324140258,2.33734546476698,131.0482446604498,11.069566687619098,47.47857849226009
0.9685614189410712,676.9814356497384,39.57425131419562,1.9938217221436767,407.768158852109,29.629949340875896,1.330462355587539,8.003162317738584,4.001850181787521,133.30352811127605,11.8706158908124,46.41173573541477
0.955459490745138,685.1897205792844,28.616082934251544,2.881798126740768,440.5835380660069,79.16765833344027,1.4792818821029865,6.103232490276337,4.7179997974514425,133.57667988975288,10.205507925943405,46.01445289795031
0.9903911521839556,738.1313911146185,56.02449406350136,1.2055469937107188,441.2861249874934,38.23819111498965,0.5149754457705022,6.421087927702813,4.310872101356634,135.48106586595557,10.556296254660875,45.15376710186552
1.0446390164348995,665.2988889721297,52.619641265607314,2.7264150943824053,496.2026410381203,77.14907136576755,1.081973165747923,9.331154511969457,4.234024149285979,133.5119378384337,10.642011715762347,46.95925740364351
1.0991087295785111,704.9937984021986,34.70286108408101,2.8376364567321355,439.2378124628496,38.28403541337623,1.0474070737837609,7.843144801774123,2.185191987114549,136.31779621163258,10.903292568626714,47.21256586051773
0.9092773652796652,699.9843468578958,28.536108362829307,1.186288098095276,449.82549163768095,27.180215320154016,0.999610168198845,4.642605677322006,3.6025045688239543,135.49245202934347,10.205201343980567,46.39881631680417
1.0972188574549206,716.3070817594087,54.86553728280028,2.374165245619066,454.6002691612218,70.63727262934448,1.485171071688149,5.782029750323758,3.0811654865692613,134.05675577267178,11.410905026764118,46.3190439305185
1.0106444367673466,657.4762352296834,52.79494296160791,2.925683555072838,472.253819178904,43.9704633680351,1.1091067603078588,8.011385598970964,4.855300749692968,133.18587171557334,11.659546137949809,46.3826802923293
1.0284324527764668,664.9320038675645,20.017952994580984,2.488143783464981,473.4670495633359,41.30999187038152,0.780843803829228,3.736542231720344,3.482310305456092,132.82152251099512,10.269511654433636,47.53184061679476
0.9743718310467931,745.5087395266498,58.320182924126215,1.1657150319914389,434.6185010392645,51.12892963276802,1.231904073282923,3.8954880106294127,2.3811723413327663,133.62913780232643,11.70030900958182,45.24417497610235
1.0591388628824074,689.9105356937825,42.45317075956002,2.436145759882994,468.92754377736446,57.086857084057314,0.6847805099110719,4.115251474026478,2.442486471381533,133.26455341675327,11.42177436695924,46.34850780041871
1.0514708797419476,746.0324666043019,56.75186639908945,1.4070597704113283,456.61791007491365,65.31095487623985,1.772790885632803,8.947026844309448,4.183314943879384,133.3502913048184,10.856841769852668,43.99184396761559
1.0057716960043117,711.0258033434327,38.27016692985865,2.289539950550271,433.4231382026451,65.73634846621204,1.0874871285860803,9.674786207295078,4.637830036648078,136.4853343680444,11.721300705988623,45.51211213889352
0.9997419663474832,664.1540169812499,54.38861312862827,2.0931696098653974,435.0348035147889,33.1064814875232,1.5998668762171273,8.966527221235491,2.945545156552519,131.32015578933525,10.415239541119156,47.07577932023441
1.051543602296509,658.5490116913361,55.836966541896665,1.9094365983651176,460.5338990800123,49.377508693604135,0.9407710429091948,3.532284507585859,4.928515465669117,131.0781121166001,11.138420011725067,46.8864958700011
0.9870758815608192,703.3205391142542,47.96523818006792,1.2021226970169832,458.2896351604134,43.99213796119578,1.6492908795870074,3.4617984160486523,2.90414049827788,133.30871317592928,11.607474644239224,45.44455714482264
0.941501368523299,685.0555520755227,55.36468405540116,1.3069164764970398,415.17928847461474,33.71771997700318,1.0432850143981185,7.766481796904785,5.813644297662359,132.96314434680758,9.907335005163675,46.51990548890223
0.9919985697649326,695.0102984511974,49.57152872164322,1.0879064754497858,446.8512225659927,78.49127826067203,0.7591242774942534,7.470161042473227,3.6571316782409617,133.66821232881804,12.158786161629475,45.8208423569698
1.050541259098078,681.5444576497163,34.69236186108413,1.4630042015803026,427.3475681214297,42.22831191965173,1.3170262508869632,9.669093662363892,4.00980162612043,132.72622036411417,10.192525653198542,46.52657416609233
1.002611368154502,666.8722841216266,24.15914609572052,1.8310415503853807,434.0787111842621,71.61692606557001,0.6400083367334317,4.225351324151611,4.374851176455596,131.40601052747056,10.302526281385695,46.70830177307507
0.9553547250672372,690.315626429295,48.2424054697889,2.3033837154439336,400.9529072694368,41.29911733809397,0.6669913423144791,7.175939284619386,2.533493059510014,134.99911069992896,11.70822872162615,45.8647330005646
0.9410801791925364,721.2421887237801,20.904369028962893,2.2543631853720347,442.5539755779292,68.84336478323786,1.1990121797384814,3.637298358984749,5.261405842205889,134.46646451309277,10.51783885877012,45.22826742109534
1.0024986089544712,718.2825599437062,41.51685387368835,2.655184716373308,418.8743636509512,47.80768183048348,1.8526490249012115,7.230197017247943,5.047844546627408,135.55692843881894,10.8405826134558,45.33774962446272
1.006026648294277,682.8137467422582,26.323537342718325,1.576475042430962,466.4147699632374,35.814333582344595,0.641303858161052,7.658228012164458,5.441651497608055,133.16016130433752,10.844359899549934,46.40675635576221
0.911087219293772,712.0829839938425,21.35070924216652,2.490268820064875,496.1767254446589,44.17695014640523,1.9139925020970483,7.757304234727679,5.784595888702414,135.06893123750683,9.973055078485167,45.783394779145226
1.0537470836743106,650.5832254782101,56.95181102530117,1.6101297632866856,459.9876843602644,37.88961885937596,1.6038156360469866,4.967072415142821,4.289315621284578,131.20936292239725,10.84120002620022,47.26815893729846
1.087779692549232,748.9273487057351,50.87048094563731,2.3847899719815184,432.6439825780927,38.2416138557608,1.7185526255244743,4.948492338338865,3.725205829963132,136.59206582611222,10.881416222528983,44.718661970445
0.9118025858534344,708.9720372277391,55.0735081666041,1.1974180684728797,440.2060416444805,58.99662567368794,1.3270744187112082,3.3716104742691853,5.574623797287116,134.87869635616363,11.313112441368617,46.42373654316494
0.9623193416681668,686.9789869421074,28.122350541838404,2.362128058839775,421.1757573736066,59.37097415780866,1.025907724581903,7.800179855516349,4.77843465763382,134.55096874239518,10.330633576713092,46.807713383132814
0.932848097837133,717.4674363522208,51.70969753587366,2.224330405934822,449.0717522443503,49.636115785228455,1.872856817517468,6.9567125204556834,3.5298938531723776,133.95706581007855,10.605435889141823,45.5120660558409
0.9156506990014176,744.1531852971477,48.99527385853868,2.618910544239131,429.779733956552,51.21313229940772,0.9535538491401768,8.596345025423394,3.774849390099173,136.62003003958137,11.096625047741448,44.57232447612585
1.06886167513294,675.663916562854,35.497027159881384,1.1984054400031996,427.4546273005229,48.51981294203441,0.9474452488976975,5.698952426244009,4.809093824135432,132.397842118714,10.850640783429922,46.31328896056097
1.085718707334887,708.9624352560218,53.1234301161027,2.548063275774388,495.17521561142354,74.98344945420962,0.662698810366229,6.699734445315765,2.847549999500781,135.44463394237658,10.171480816046584,46.0594127547362
0.9257764112660004,666.0907287201624,49.0968580893384,1.5400602186840908,401.0577879684585,63.38818017427869,1.0359616371233291,5.578287412876422,4.986266573122087,130.77676711244834,11.378593726566722,47.0723708396529
1.0167828148229867,743.1913893215308,58.11141544515588,1.088508408476804,459.93282301469503,51.31725678094836,1.7513849481136017,3.730122947817028,3.939423032401411,135.8079052830913,11.088603091444073,45.6983208935917
0.9677654077986878,672.1360111946854,31.38806035490344,2.9780799116332206,407.11507088323737,76.27864161721675,1.5598162745009316,4.38233896327341,4.48916092207242,133.25787692341336,10.2022516930837,46.598134185705256
0.9806628615136056,718.6138969936371,50.49832461344086,2.089488695804282,482.92449681051113,79.64028961044971,0.53630148670357,9.962845114719508,5.061267322732858,133.81195706448375,10.652513492655846,44.89213764716608
0.9978100479828772,723.348349258793,23.35148375250459,2.978803630970108,447.4573979522973,52.07615689866677,0.7722177599826341,9.254438746385022,3.6012142413700494,135.93757533897863,9.91952651878607,45.1736196429148
1.0515795474709466,666.1019700316723,33.618991871675966,2.116576484711957,491.0197951603197,25.39458965954889,1.0624711248354253,8.464678543727635,3.570040722906627,132.36584873978708,11.05944885381481,46.76641890733983
0.9287130227292228,740.4186957605363,24.87547986584866,2.676960975077863,492.6718019959192,31.591527974791617,1.4666124226001005,6.826197518485306,5.163748986694653,136.20456185928663,10.1627719103273,45.237776341064006
1.0512097016784314,711.6011976951553,35.09281086684301,2.495864617241065,435.8399888624747,32.48016496405291,1.7488784838980804,7.256655578498838,3.227902371766014,135.6231423008972,10.902059463209683,46.20989265900411
0.9057489717268088,736.6028594807477,55.42183538963203,1.439341769235706,490.2852640273126,67.27601060336778,1.019710730256759,7.542083651189729,2.271818090349258,136.1128082937692,11.32587684159691,45.41578174144555
1.0358930887188502,699.659842526245,21.28104823547532,2.509536810197897,431.7985411285342,38.05004526365306,1.8122318754687208,8.345757974451322,3.693090114514772,135.2459683813489,10.610445333192969,46.258790114794415
1.0318210430650483,653.949376628475,22.84743116359581,2.8661885987765685,453.07043194070826,53.30362851723873,1.593330644065351,4.5143005045148605,2.7379127808548342,134.0552954064359,10.875456215884462,47.50885552773914
1.0833636158033375,742.9190221758674,44.65692339073553,2.403583162940804,484.5778693774132,29.49146409843273,0.8707694512626933,9.209222266921216,3.5602936063859647,136.69921574182274,11.300942934784034,46.13917203874176
0.986614889779565,746.2159450065569,41.54659268300362,1.695810134213151,435.2485247818322,29.35726937254527,1.992555870530869,8.990630156417886,4.727214955672477,136.80744698566997,10.71187141857998,44.872579550091096
1.0415654374280217,666.1015198858189,42.6259863163111,1.0261519480505674,452.968211332422,73.74837747637446,1.4231333030104183,8.083300726196828,5.973269265982534,130.10727239398636,11.236178919138911,46.19149782890577
0.9631705463954768,713.6180761888415,41.20132237498345,1.9953009049935395,475.935050677972,79.59377845258047,1.925146116658068,8.026294196202567,3.422179437736877,134.48630321233165,10.152880949183524,46.59931402487248
0.9057300677357696,733.5350221408877,54.52330419279952,2.197222948348152,406.2103433745895,41.70399055444567,1.6269105769356909,8.169202840683237,2.8219762890080733,137.63703555524236,11.328400464782826,44.834662170913504
0.9392940658701704,725.2660453125815,24.534410846865786,2.413027949519055,473.9856508799991,28.535313995002863,1.838400270813866,7.329087434668785,2.7970844192627884,135.56430561152428,9.99648342472858,44.89498610883824
1.0331319645631225,711.5094062882142,24.829123001414835,1.7740306271985888,462.3334007942081,42.30459165047833,0.6182142396441317,9.51660555562205,3.769887620647028,135.5347909497752,9.609086106065144,45.64803437916359
1.0239397640681958,729.8681122014594,22.69481005213414,2.437742496638644,414.40783156620415,76.13940836485583,1.949078927225879,5.687724920852492,3.886225429578312,137.66277558127732,10.087291804470654,46.181174834425214
1.0345154198096278,744.8650930389332,35.52584678614858,2.70577792412652,404.50534984503065,59.89470700433819,0.6766182185163837,6.203811110224758,4.684975789514665,137.33103380332452,10.024649858022087,44.75323201495191
0.9838146491579092,660.043178525952,51.962362902940384,1.858707252823175,482.9701494528081,21.91098211896505,1.1778300617769402,8.173809718402808,5.002829900653696,133.3663713712249,11.233397808247924,46.58758059925905
0.9525687219729476,747.097928840158,39.97311543274729,1.4235770206548772,428.99523181332574,69.37301047871301,1.2797633472093466,3.485319955613156,5.3212153876461885,134.70962304734704,10.109302137281995,46.106831265235805
0.9466101566359894,709.7867650537443,27.94336217523127,2.9685265112505093,495.5923655176882,53.191854497208816,1.1557500663286495,7.054924605233447,3.212988655456016,136.05004944591164,10.191283200490894,46.20514579059599
0.9932518159502062,690.3257851964039,49.843652924929216,1.5027108110297678,434.3547144278985,70.24427949553692,1.0979691117950146,8.604774435013667,5.151182262845692,133.53380046474015,10.643628207789533,46.89781161024916
1.0509408117262633,710.6737651401238,44.25932677257288,1.5355893880878937,448.11515712470685,61.04714385050811,1.9749642058582595,7.571514871605529,4.480070296624614,134.0974169639705,10.339784125379571,45.99954372961107
0.9574398867555444,683.528879728575,31.836129741112323,2.2713437302705244,487.4032846560976,34.56203535252801,0.9731237002784704,5.725329717744067,3.6008920894291494,133.57600967104267,10.697546725032543,46.57112027166668
1.0293105769200812,651.7392852521367,20.085348402684083,2.887557849538978,408.65810157201935,43.80547345748755,0.5572746326503986,7.756070930140385,4.671688273589732,131.1832141681037,10.642070606994574,46.12500224223138
1.0833433326042283,742.1150414817162,30.749409526611828,1.000392468257952,480.3541727952561,69.16447898906792,0.7652584877072133,4.192795288410679,4.7148743937444655,134.5361584739718,10.527629391081748,45.73208966346243
0.9600654471123554,745.358870565018,40.28682914956784,2.424883682988253,490.71116636977627,66.39945742389,1.66507465059459,7.867515326504934,4.195568832407201,136.87894558579907,10.862857636246355,45.23154903168819
1.0808213343524016,658.1613051710747,21.9640184118338,1.631011347362916,461.2666559650549,35.882829892882505,0.6947025317393136,9.719755198631752,5.508554248148364,132.9165371675465,11.316712738720668,47.09745645764671
0.9830927248659622,664.2458077204003,40.57090767731833,1.0505271533649985,433.77450699896,24.750677566254765,0.6841034458624085,7.559637407806238,4.94610950269194,131.82462081338767,10.976456933224238,46.69981541919121
0.9388390646498976,729.9970757793792,51.8846754155872,2.285428738011981,425.47856414222207,61.6739146304525,1.531229834291883,9.881519241589393,5.736477921603488,135.5616255813621,10.566095017876496,45.70417620059888
0.9317234329190166,718.2763242516488,30.02607611724112,2.260427955297905,404.8777404170627,20.98209080088096,1.2940861955437315,9.75988978710454,5.12061412097,135.95387701403524,10.4976217219559,45.75087384997299
1.0009287138614986,654.9323242156098,56.21392978612684,2.0454230147678585,440.3325243175192,78.72219475858047,1.211279163074736,4.084391268360188,5.722177543147755,130.24420390860018,10.456911564976991,47.13979814096314
0.9846302661058316,678.592720730729,36.4173835845926,1.5589921616049944,469.4875337630229,23.53590088077891,0.8377172314086274,5.945026666427175,3.085910963691445,134.10609027630323,10.699374949175349,46.29728818353957
1.0607025231242266,655.8526184923701,28.16529300047459,2.257226849043448,412.3886911253503,73.490486764661,0.8803060351345839,4.615390136203313,4.933160009176804,131.80735388122682,11.713244616804678,46.82683070850722
0.9851989749279866,688.4694993922985,45.159296804631296,1.4635531046189028,449.75187549925454,52.93433390610797,0.5655531375621259,9.1196562522751,2.110895594650618,132.678883736123,10.260443390750115,46.60051044018835
0.922025505111686,652.2313104621039,28.73995345697804,1.4856132477125368,439.2149158612824,42.93167961389205,1.0727146492216062,7.609857853942932,3.88099419595256,132.3614654613363,10.239692772225016,46.91450904915375
1.0518362102864145,673.4071872463603,28.17856486336976,1.6327517355162406,472.5974351844724,76.80902825179696,1.1216864350065352,7.959644495796936,2.5877840537758945,133.64050606432264,10.37892066802217,47.1813612742406
0.9221557050859218,731.615977141998,45.31091734965365,2.0568926675428028,415.7092051808756,48.42036523227587,1.03542996445722,5.099456887685723,2.372584763644192,136.14183592600125,10.282550931415786,45.50869678034578
1.080585161572952,661.6568797017499,58.9864746203664,1.1441707809426358,401.68435388127807,28.22464011951016,0.8554031472653415,9.021581976481764,4.578326008510777,131.5307539419367,11.442247370078563,46.8182325396745
1.066970111250633,661.7274322360148,22.32058513233815,1.408663628321056,429.764430616361,69.84160331099142,1.7042913508808175,3.917356544083495,5.128232545514996,133.09908948020538,10.0453361362184,46.83072328210907
0.9810307792292038,685.1541812032166,51.83912943345864,2.445490424884307,499.1168025698672,56.24782435613651,0.6367726732849717,7.123017773341635,3.9094043688994464,131.9988081260726,11.149293209474536,47.44936303833765
0.995969981167438,729.6831578489827,51.80176778526537,2.679051960671962,411.27184525848304,28.391453193037307,0.8976287190078197,5.354905775773438,2.2701091246455167,133.54672187203232,11.58135752202454,45.10196335507044
1.0958109722046658,704.4908828807279,57.381590975775055,2.606055452629816,480.956000327137,25.57402824915939,1.2994463642867489,9.411878382700817,5.127052341658612,134.28272912355484,11.023660720536796,46.51083592633844
1.0344094340858707,680.4770351646573,30.086701407485936,2.9782903170206305,413.6977815434683,44.48895052727899,0.5676942212109436,3.602123250931646,4.536514079013916,132.64306178539383,9.580956757295215,46.21188026321112
1.04893191722082,749.2066957545129,51.69643897920167,2.623408259152284,440.7015460900511,77.3977709754619,1.0372764411520186,9.40363384591966,2.0786716669886194,137.13162281870927,11.12630219684434,45.947049925100025
1.0785692468546362,696.2411183056738,23.55081172316904,2.087219993240413,480.1913917283813,23.69449037511348,0.974649481663496,4.564938056431959,2.8275012946369324,133.8250463923567,10.270819678591632,47.05983115193467
1.029241226245385,715.15153110851,39.41334444561558,1.0321630837998947,460.1997360151187,48.996601155051536,1.959071182171269,7.722351079440287,3.545052194588959,132.93455262189485,11.864458463132085,45.40742761045813
